datetime,timestamp_ms,ppm,temperature_c,battery_mv,status
2026-06-01 12:47:58,3515490,0.809,28.54,118,1
2026-06-01 12:48:01,3518520,1.145,28.54,118,1
2026-06-01 12:48:04,3521550,0.179,28.54,119,1
2026-06-01 12:48:07,3524580,0.767,28.54,118,1
2026-06-01 12:48:10,3527610,0.053,28.55,118,1
2026-06-01 12:48:13,3530640,0.578,28.55,119,1
2026-06-01 12:48:16,3533670,-0.010,28.54,120,1
2026-06-01 12:48:19,3536700,1.103,28.55,118,1
2026-06-01 12:48:22,3539730,0.620,28.55,118,1
2026-06-01 12:48:25,3542760,0.767,28.55,118,1
2026-06-01 12:48:29,3545790,0.200,28.55,118,1
2026-06-01 12:48:32,3548820,0.494,28.55,120,1
2026-06-01 12:48:35,3551850,0.977,28.55,119,1
2026-06-01 12:48:38,3554880,0.536,28.55,118,1
2026-06-01 12:48:41,3557910,0.746,28.55,118,1
2026-06-01 12:48:44,3560940,0.599,28.56,118,1
2026-06-01 12:48:47,3563970,0.263,28.55,118,1
2026-06-01 12:48:50,3567000,-0.158,28.55,119,1
2026-06-01 12:48:53,3570030,0.179,28.55,118,1
2026-06-01 12:48:56,3573060,0.872,28.56,119,1
2026-06-01 12:48:59,3576090,0.053,28.55,118,1
2026-06-01 12:49:02,3579120,0.494,28.55,118,1
2026-06-01 12:49:05,3582150,0.998,28.55,117,1
2026-06-01 12:49:08,3585180,0.158,28.55,117,1
2026-06-01 12:49:11,3588210,0.998,28.55,118,1
2026-06-01 12:49:14,3591240,1.481,28.55,118,1
2026-06-01 12:49:17,3594270,0.515,28.55,120,1
2026-06-01 12:49:20,3597300,0.515,28.55,120,1
2026-06-01 12:49:23,3600330,0.893,28.55,119,1
2026-06-01 12:49:26,3603360,0.410,28.55,118,1
2026-06-01 12:49:29,3606390,1.397,28.55,119,1
2026-06-01 12:49:32,3609420,0.095,28.55,118,1
2026-06-01 12:49:35,3612450,0.956,28.55,118,1
2026-06-01 12:49:38,3615480,0.326,28.55,117,1
2026-06-01 12:49:41,3618510,0.032,28.55,120,1
2026-06-01 12:49:44,3621540,0.893,28.55,119,1
2026-06-01 12:49:47,3624570,1.439,28.55,118,1
2026-06-01 12:49:50,3627600,0.809,28.55,116,1
2026-06-01 12:49:53,3630630,-0.242,28.55,118,1
2026-06-01 12:49:56,3633660,0.725,28.55,117,1
2026-06-01 12:49:59,3636690,-0.263,28.55,119,1
2026-06-01 12:50:02,3639720,1.040,28.55,120,1
2026-06-01 12:50:05,3642750,0.536,28.55,119,1
2026-06-01 12:50:09,3645780,0.746,28.55,119,1
2026-06-01 12:50:12,3648810,1.334,28.55,119,1
2026-06-01 12:50:15,3651840,0.536,28.55,118,1
2026-06-01 12:50:18,3654870,0.851,28.56,118,1
2026-06-01 12:50:21,3657900,0.515,28.55,119,1
2026-06-01 12:50:24,3660930,-0.052,28.56,118,1
2026-06-01 12:50:27,3663960,-0.536,28.55,119,1
2026-06-01 12:50:30,3666990,0.746,28.56,118,1
2026-06-01 12:50:33,3670020,0.095,28.56,118,1
2026-06-01 12:50:36,3673050,-0.116,28.56,118,1
2026-06-01 12:50:39,3676080,0.851,28.56,118,1
2026-06-01 12:50:42,3679110,0.158,28.56,118,1
2026-06-01 12:50:45,3682140,0.893,28.56,116,1
2026-06-01 12:50:48,3685170,-0.095,28.56,118,1
2026-06-01 12:50:51,3688200,-0.031,28.55,120,1
2026-06-01 12:50:54,3691230,0.095,28.56,120,1
2026-06-01 12:50:57,3694260,0.494,28.56,119,1
2026-06-01 12:51:00,3697290,0.242,28.56,118,1
2026-06-01 12:51:03,3700320,0.662,28.56,119,1
2026-06-01 12:51:06,3703350,0.620,28.56,118,1
2026-06-01 12:51:09,3706380,0.221,28.56,118,1
2026-06-01 12:51:12,3709410,0.158,28.56,117,1
2026-06-01 12:51:15,3712440,0.956,28.56,119,1
2026-06-01 12:51:18,3715470,-0.179,28.56,119,1
2026-06-01 12:51:21,3718500,0.620,28.56,119,1
2026-06-01 12:51:24,3721530,0.956,28.56,117,1
2026-06-01 12:51:27,3724560,-0.347,28.56,119,1
2026-06-01 12:51:30,3727590,0.263,28.56,118,1
2026-06-01 12:51:33,3730620,0.851,28.56,118,1
2026-06-01 12:51:36,3733650,-0.473,28.56,118,1
2026-06-01 12:51:39,3736680,0.557,28.56,119,1
2026-06-01 12:51:42,3739710,0.536,28.56,118,1
2026-06-01 12:51:45,3742740,-0.095,28.56,118,1
2026-06-01 12:51:49,3745770,0.179,28.56,118,1
2026-06-01 12:51:52,3748800,-0.263,28.56,116,1
2026-06-01 12:51:55,3751830,0.137,28.56,118,1
2026-06-01 12:51:58,3754860,0.179,28.56,118,1
2026-06-01 12:52:01,3757890,-0.052,28.56,116,1
2026-06-01 12:52:04,3760920,0.872,28.56,116,1
2026-06-01 12:52:07,3763950,1.040,28.56,117,1
2026-06-01 12:52:10,3766980,1.040,28.56,118,1
2026-06-01 12:52:13,3770010,1.355,28.56,118,1
2026-06-01 12:52:16,3773040,-0.158,28.56,118,1
2026-06-01 12:52:19,3776070,0.746,28.56,117,1
2026-06-01 12:52:22,3779100,1.145,28.56,119,1
2026-06-01 12:52:25,3782130,1.376,28.56,118,1
2026-06-01 12:52:28,3785160,1.040,28.56,117,1
2026-06-01 12:52:31,3788190,0.158,28.56,120,1
2026-06-01 12:52:34,3791220,0.536,28.56,117,1
2026-06-01 12:52:37,3794250,0.872,28.56,118,1
2026-06-01 12:52:40,3797280,0.179,28.56,118,1
2026-06-01 12:52:43,3800310,0.242,28.56,117,1
2026-06-01 12:52:46,3803340,0.557,28.57,118,1
2026-06-01 12:52:49,3806370,1.250,28.56,116,1
2026-06-01 12:52:52,3809400,0.599,28.56,118,1
2026-06-01 12:52:55,3812430,1.355,28.56,118,1
2026-06-01 12:52:58,3815460,0.263,28.56,117,1
2026-06-01 12:53:01,3818490,-0.031,28.56,118,1
2026-06-01 12:53:04,3821520,-0.620,28.56,118,1
2026-06-01 12:53:07,3824550,0.179,28.57,118,1
2026-06-01 12:53:10,3827580,0.137,28.56,118,1
2026-06-01 12:53:13,3830610,0.914,28.56,118,1
2026-06-01 12:53:16,3833640,0.347,28.56,118,1
2026-06-01 12:53:19,3836670,1.313,28.56,118,1
2026-06-01 12:53:22,3839700,0.977,28.56,118,1
2026-06-01 12:53:25,3842730,0.158,28.56,118,1
2026-06-01 12:53:28,3845760,0.368,28.56,118,1
2026-06-01 12:53:32,3848790,-0.515,28.56,117,1
2026-06-01 12:53:35,3851820,0.536,28.57,118,1
2026-06-01 12:53:38,3854850,1.229,28.56,118,1
2026-06-01 12:53:41,3857880,0.599,28.56,117,1
2026-06-01 12:53:44,3860910,1.208,28.56,118,1
2026-06-01 12:53:47,3863940,0.053,28.56,118,1
2026-06-01 12:53:50,3866970,-0.158,28.57,118,1
2026-06-01 12:53:53,3870000,0.557,28.56,117,1
2026-06-01 12:53:56,3873030,-0.031,28.57,118,1
2026-06-01 12:53:59,3876060,-0.158,28.56,118,1
2026-06-01 12:54:02,3879090,0.473,28.56,118,1
2026-06-01 12:54:05,3882120,0.494,28.57,118,1
2026-06-01 12:54:08,3885150,1.040,28.57,117,1
2026-06-01 12:54:11,3888180,0.368,28.57,117,1
2026-06-01 12:54:14,3891210,0.641,28.57,117,1
2026-06-01 12:54:17,3894240,-0.347,28.57,117,1
2026-06-01 12:54:20,3897270,-0.116,28.57,116,1
2026-06-01 12:54:23,3900300,0.347,28.57,117,1
2026-06-01 12:54:26,3903330,-0.052,28.57,116,1
2026-06-01 12:54:29,3906360,0.221,28.57,117,1
2026-06-01 12:54:32,3909390,0.977,28.57,118,1
2026-06-01 12:54:35,3912420,0.788,28.58,117,1
2026-06-01 12:54:38,3915450,0.179,28.57,117,1
2026-06-01 12:54:41,3918480,0.536,28.57,117,1
2026-06-01 12:54:44,3921510,0.242,28.58,117,1
2026-06-01 12:54:47,3924540,0.578,28.57,117,1
2026-06-01 12:54:50,3927570,0.095,28.58,117,1
2026-06-01 12:54:53,3930600,1.544,28.57,118,1
2026-06-01 12:54:56,3933630,0.809,28.57,117,1
2026-06-01 12:54:59,3936660,-0.557,28.58,117,1
2026-06-01 12:55:02,3939690,-0.010,28.58,117,1
2026-06-01 12:55:05,3942720,-0.578,28.57,118,1
2026-06-01 12:55:08,3945750,-0.031,28.58,117,1
2026-06-01 12:55:12,3948780,-0.242,28.58,117,1
2026-06-01 12:55:15,3951810,0.389,28.58,117,1
2026-06-01 12:55:18,3954840,1.250,28.57,118,1
2026-06-01 12:55:21,3957870,0.998,28.57,117,1
2026-06-01 12:55:24,3960900,0.662,28.58,117,1
2026-06-01 12:55:27,3963930,-0.137,28.58,117,1
2026-06-01 12:55:30,3966960,0.158,28.58,117,1
2026-06-01 12:55:33,3969990,1.124,28.58,117,1
2026-06-01 12:55:36,3973020,-0.137,28.58,118,1
2026-06-01 12:55:39,3976050,0.137,28.58,118,1
2026-06-01 12:55:42,3979080,0.956,28.58,118,1
2026-06-01 12:55:45,3982110,0.683,28.58,118,1
2026-06-01 12:55:48,3985140,0.095,28.58,119,1
2026-06-01 12:55:51,3988170,0.137,28.58,118,1
2026-06-01 12:55:54,3991200,0.914,28.58,118,1
2026-06-01 12:55:57,3994230,0.557,28.58,118,1
2026-06-01 12:56:00,3997260,0.515,28.58,118,1
2026-06-01 12:56:03,4000290,0.263,28.58,119,1
2026-06-01 12:56:06,4003320,0.557,28.58,118,1
2026-06-01 12:56:09,4006350,0.158,28.58,118,1
2026-06-01 12:56:12,4009380,0.914,28.58,119,1
2026-06-01 12:56:15,4012410,0.200,28.58,118,1
2026-06-01 12:56:18,4015440,1.145,28.58,118,1
2026-06-01 12:56:21,4018470,0.767,28.58,119,1
2026-06-01 12:56:24,4021500,0.305,28.58,117,1
2026-06-01 12:56:27,4024530,0.851,28.58,119,1
2026-06-01 12:56:30,4027560,0.515,28.58,118,1
2026-06-01 12:56:33,4030590,-0.242,28.58,119,1
2026-06-01 12:56:36,4033620,1.124,28.58,118,1
2026-06-01 12:56:39,4036650,0.326,28.58,118,1
2026-06-01 12:56:42,4039680,0.641,28.59,119,1
2026-06-01 12:56:45,4042710,0.536,28.58,117,1
2026-06-01 12:56:48,4045740,0.704,28.59,118,1
2026-06-01 12:56:52,4048770,0.704,28.59,118,1
2026-06-01 12:56:55,4051800,0.431,28.59,117,1
2026-06-01 12:56:58,4054830,0.095,28.59,118,1
2026-06-01 12:57:01,4057860,-0.116,28.58,117,1
2026-06-01 12:57:04,4060890,0.284,28.59,117,1
2026-06-01 12:57:07,4063920,1.523,28.59,118,1
2026-06-01 12:57:10,4066950,0.389,28.59,118,1
2026-06-01 12:57:13,4069980,0.452,28.59,118,1
2026-06-01 12:57:16,4073010,0.221,28.59,117,1
2026-06-01 12:57:19,4076040,0.431,28.59,118,1
2026-06-01 12:57:22,4079070,1.271,28.59,118,1
2026-06-01 12:57:25,4082100,0.788,28.59,117,1
2026-06-01 12:57:28,4085130,1.271,28.59,118,1
2026-06-01 12:57:31,4088160,0.389,28.59,117,1
2026-06-01 12:57:34,4091190,-0.116,28.59,118,1
2026-06-01 12:57:37,4094220,0.389,28.60,118,1
2026-06-01 12:57:40,4097250,0.515,28.59,118,1
2026-06-01 12:57:43,4100280,0.998,28.60,118,1
2026-06-01 12:57:46,4103310,-0.179,28.59,117,1
2026-06-01 12:57:49,4106340,0.872,28.59,117,1
2026-06-01 12:57:52,4109370,0.284,28.59,118,1
2026-06-01 12:57:55,4112400,0.284,28.59,117,1
2026-06-01 12:57:58,4115430,0.431,28.59,118,1
2026-06-01 12:58:01,4118460,0.599,28.59,117,1
2026-06-01 12:58:04,4121490,0.032,28.59,118,1
2026-06-01 12:58:07,4124520,1.481,28.59,118,1
2026-06-01 12:58:10,4127550,-0.368,28.59,118,1
2026-06-01 12:58:13,4130580,0.116,28.59,118,1
2026-06-01 12:58:16,4133610,0.767,28.59,117,1
2026-06-01 12:58:19,4136640,1.481,28.59,117,1
2026-06-01 12:58:22,4139670,0.872,28.59,117,1
2026-06-01 12:58:25,4142700,0.746,28.59,117,1
2026-06-01 12:58:28,4145730,0.116,28.59,117,1
2026-06-01 12:58:31,4148760,0.725,28.59,117,1
2026-06-01 12:58:35,4151790,1.313,28.60,117,1
2026-06-01 12:58:38,4154820,0.410,28.59,116,1
2026-06-01 12:58:41,4157850,-0.263,28.60,117,1
2026-06-01 12:58:44,4160880,0.284,28.59,118,1
2026-06-01 12:58:47,4163910,0.431,28.59,118,1
2026-06-01 12:58:50,4166940,0.200,28.60,116,1
2026-06-01 12:58:53,4169970,-0.536,28.59,117,1
2026-06-01 12:58:56,4173000,0.242,28.59,118,1
2026-06-01 12:58:59,4176030,-0.368,28.59,117,1
2026-06-01 12:59:02,4179060,0.074,28.60,117,1
2026-06-01 12:59:05,4182090,-0.074,28.60,117,1
2026-06-01 12:59:08,4185120,0.557,28.60,118,1
2026-06-01 12:59:11,4188150,-0.557,28.60,117,1
2026-06-01 12:59:14,4191180,0.326,28.60,118,1
2026-06-01 12:59:17,4194210,0.179,28.60,117,1
2026-06-01 12:59:20,4197240,0.515,28.60,117,1
2026-06-01 12:59:23,4200270,0.914,28.60,117,1
2026-06-01 12:59:26,4203300,0.683,28.60,117,1
2026-06-01 12:59:29,4206330,0.368,28.60,117,1
2026-06-01 12:59:32,4209360,0.641,28.60,117,1
2026-06-01 12:59:35,4212390,0.200,28.60,118,1
2026-06-01 12:59:38,4215420,0.263,28.59,118,1
2026-06-01 12:59:41,4218450,1.166,28.60,118,1
2026-06-01 12:59:44,4221480,0.179,28.60,118,1
2026-06-01 12:59:47,4224510,1.313,28.60,118,1
2026-06-01 12:59:50,4227540,0.515,28.60,118,1
2026-06-01 12:59:53,4230570,-0.074,28.60,117,1
2026-06-01 12:59:56,4233600,-0.788,28.60,118,1
2026-06-01 12:59:59,4236630,0.305,28.59,119,1
2026-06-01 13:00:02,4239660,0.893,28.60,118,1
2026-06-01 13:00:05,4242690,0.557,28.60,118,1
2026-06-01 13:00:08,4245720,1.250,28.60,118,1
2026-06-01 13:00:11,4248750,0.893,28.59,118,1
2026-06-01 13:00:15,4251780,0.515,28.60,118,1
2026-06-01 13:00:18,4254810,0.452,28.60,117,1
2026-06-01 13:00:21,4257840,-0.137,28.60,118,1
2026-06-01 13:00:24,4260870,-0.284,28.60,118,1
2026-06-01 13:00:27,4263900,-0.347,28.60,118,1
2026-06-01 13:00:30,4266930,0.158,28.60,118,1
2026-06-01 13:00:33,4269960,0.536,28.60,118,1
2026-06-01 13:00:36,4272990,0.389,28.60,118,1
2026-06-01 13:00:39,4276020,0.578,28.60,118,1
2026-06-01 13:00:42,4279050,0.557,28.60,118,1
2026-06-01 13:00:45,4282080,0.179,28.60,118,1
2026-06-01 13:00:48,4285110,0.389,28.60,118,1
2026-06-01 13:00:51,4288140,0.431,28.60,118,1
2026-06-01 13:00:54,4291170,0.851,28.60,118,1
2026-06-01 13:00:57,4294200,-0.284,28.60,118,1
2026-06-01 13:01:00,4297230,0.074,28.60,118,1
2026-06-01 13:01:03,4300260,0.284,28.60,119,1
2026-06-01 13:01:06,4303290,1.040,28.60,119,1
2026-06-01 13:01:09,4306320,0.704,28.60,118,1
2026-06-01 13:01:12,4309350,0.851,28.60,118,1
2026-06-01 13:01:15,4312380,0.851,28.60,118,1
2026-06-01 13:01:18,4315410,0.200,28.60,118,1
2026-06-01 13:01:21,4318440,0.200,28.60,118,1
2026-06-01 13:01:24,4321470,0.431,28.60,117,1
2026-06-01 13:01:27,4324500,0.893,28.60,118,1
2026-06-01 13:01:30,4327530,0.095,28.60,118,1
2026-06-01 13:01:33,4330560,0.557,28.60,118,1
2026-06-01 13:01:36,4333590,1.754,28.60,117,1
2026-06-01 13:01:39,4336620,0.284,28.60,118,1
2026-06-01 13:01:42,4339650,0.368,28.60,118,1
2026-06-01 13:01:45,4342680,0.515,28.60,118,1
2026-06-01 13:01:48,4345710,0.977,28.60,118,1
2026-06-01 13:01:51,4348740,0.662,28.60,118,1
2026-06-01 13:01:55,4351770,0.326,28.61,119,1
2026-06-01 13:01:58,4354800,0.368,28.61,118,1
2026-06-01 13:02:01,4357830,0.347,28.60,117,1
2026-06-01 13:02:04,4360860,0.809,28.60,118,1
2026-06-01 13:02:07,4363890,-0.599,28.60,118,1
2026-06-01 13:02:10,4366920,0.620,28.60,117,1
2026-06-01 13:02:13,4369950,-0.515,28.61,118,1
2026-06-01 13:02:16,4372980,0.641,28.61,117,1
2026-06-01 13:02:19,4376010,1.040,28.60,117,1
2026-06-01 13:02:22,4379040,0.557,28.60,117,1
2026-06-01 13:02:25,4382070,1.397,28.61,118,1
2026-06-01 13:02:28,4385100,0.746,28.61,117,1
2026-06-01 13:02:31,4388130,1.229,28.60,118,1
2026-06-01 13:02:34,4391160,0.347,28.60,118,1
2026-06-01 13:02:37,4394190,1.481,28.60,117,1
2026-06-01 13:02:40,4397220,0.137,28.61,117,1
2026-06-01 13:02:43,4400250,0.935,28.60,117,1
2026-06-01 13:02:46,4403280,0.683,28.61,117,1
2026-06-01 13:02:49,4406310,0.935,28.61,117,1
2026-06-01 13:02:52,4409340,0.662,28.61,117,1
2026-06-01 13:02:55,4412370,0.935,28.61,117,1
2026-06-01 13:02:58,4415400,0.746,28.61,118,1
2026-06-01 13:03:01,4418430,0.809,28.61,117,1
2026-06-01 13:03:04,4421460,0.851,28.61,117,1
2026-06-01 13:03:07,4424490,1.019,28.61,117,1
2026-06-01 13:03:10,4427520,0.473,28.61,118,1
2026-06-01 13:03:13,4430550,0.326,28.61,117,1
2026-06-01 13:03:16,4433580,0.137,28.61,117,1
2026-06-01 13:03:19,4436610,-0.347,28.61,117,1
2026-06-01 13:03:22,4439640,1.418,28.61,117,1
2026-06-01 13:03:25,4442670,0.662,28.61,117,1
2026-06-01 13:03:28,4445700,0.326,28.61,117,1
2026-06-01 13:03:31,4448730,1.082,28.61,117,1
2026-06-01 13:03:34,4451760,0.284,28.61,118,1
2026-06-01 13:03:38,4454790,1.082,28.61,118,1
2026-06-01 13:03:41,4457820,0.053,28.61,118,1
2026-06-01 13:03:44,4460850,-0.200,28.61,118,1
2026-06-01 13:03:47,4463880,-0.158,28.61,117,1
2026-06-01 13:03:50,4466910,0.179,28.61,117,1
2026-06-01 13:03:53,4469940,0.956,28.61,118,1
2026-06-01 13:03:56,4472970,0.263,28.61,118,1
2026-06-01 13:03:59,4476000,0.347,28.61,118,1
2026-06-01 13:04:02,4479030,-0.305,28.61,118,1
2026-06-01 13:04:05,4482060,-0.284,28.61,118,1
2026-06-01 13:04:08,4485090,0.137,28.61,117,1
2026-06-01 13:04:11,4488120,-0.137,28.61,118,1
2026-06-01 13:04:14,4491150,-0.536,28.61,118,1
2026-06-01 13:04:17,4494180,-0.052,28.62,118,1
2026-06-01 13:04:20,4497210,0.431,28.61,117,1
2026-06-01 13:04:23,4500240,1.019,28.61,118,1
2026-06-01 13:04:26,4503270,-0.074,28.61,118,1
2026-06-01 13:04:29,4506300,0.032,28.61,118,1
2026-06-01 13:04:32,4509330,0.494,28.61,117,1
2026-06-01 13:04:35,4512360,-0.305,28.61,117,1
2026-06-01 13:04:38,4515390,1.775,28.61,118,1
2026-06-01 13:04:41,4518420,0.011,28.61,118,1
2026-06-01 13:04:44,4521450,0.746,28.61,118,1
2026-06-01 13:04:47,4524480,0.683,28.61,118,1
2026-06-01 13:04:50,4527510,-0.010,28.61,118,1
2026-06-01 13:04:53,4530540,0.620,28.61,118,1
2026-06-01 13:04:56,4533570,1.103,28.61,118,1
2026-06-01 13:04:59,4536600,0.662,28.61,117,1
2026-06-01 13:05:02,4539630,0.599,28.61,118,1
2026-06-01 13:05:05,4542660,0.242,28.61,117,1
2026-06-01 13:05:08,4545690,-0.031,28.61,118,1
2026-06-01 13:05:11,4548720,-0.010,28.61,118,1
2026-06-01 13:05:14,4551750,0.305,28.62,118,1
2026-06-01 13:05:18,4554780,0.242,28.61,118,1
2026-06-01 13:05:21,4557810,0.662,28.61,118,1
2026-06-01 13:05:24,4560840,0.284,28.61,118,1
2026-06-01 13:05:27,4563870,0.011,28.61,118,1
2026-06-01 13:05:30,4566900,0.662,28.61,117,1
2026-06-01 13:05:33,4569930,0.116,28.61,117,1
2026-06-01 13:05:36,4572960,0.914,28.62,118,1
2026-06-01 13:05:39,4575990,1.943,28.62,117,1
2026-06-01 13:05:42,4579020,-0.536,28.62,118,1
2026-06-01 13:05:45,4582050,0.872,28.63,119,1
2026-06-01 13:05:48,4585080,0.935,28.63,119,1
2026-06-01 13:05:51,4588110,0.011,28.64,118,1
2026-06-01 13:05:54,4591140,0.011,28.63,118,1
2026-06-01 13:05:57,4594170,0.620,28.64,118,1
2026-06-01 13:06:00,4597200,0.767,28.64,118,1
2026-06-01 13:06:03,4600230,0.284,28.64,118,1
2026-06-01 13:06:06,4603260,0.116,28.64,117,1
2026-06-01 13:06:09,4606290,-0.010,28.65,117,1
2026-06-01 13:06:12,4609320,1.103,28.65,118,1
2026-06-01 13:06:15,4612350,-0.326,28.65,118,1
2026-06-01 13:06:18,4615380,0.305,28.65,118,1
2026-06-01 13:06:21,4618410,-0.074,28.66,117,1
2026-06-01 13:06:24,4621440,0.431,28.65,117,1
2026-06-01 13:06:27,4624470,0.074,28.66,118,1
2026-06-01 13:06:30,4627500,1.061,28.66,118,1
